volume_id,book_id,chapter_id,verse_id,volume_title,book_title,volume_long_title,book_long_title,volume_subtitle,book_subtitle,volume_short_title,book_short_title,volume_lds_url,book_lds_url,chapter_number,verse_number,scripture_text,verse_title,verse_short_title
1,1,1,1,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,1,1,"In the beginning God created the heaven and the earth.","Genesis 1:1","Gen. 1:1"
1,1,1,2,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,1,2,"And the earth was without form, and void; and darkness was upon the face of the deep. And the Spirit of God moved upon the face of the waters.","Genesis 1:2","Gen. 1:2"
1,1,1,3,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,1,3,"And God said, Let there be light: and there was light.","Genesis 1:3","Gen. 1:3"
1,1,1,4,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,1,4,"And God saw the light, that it was good: and God divided the light from the darkness.","Genesis 1:4","Gen. 1:4"
1,1,1,5,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,1,5,"And God called the light Day, and the darkness he called Night. And the evening and the morning were the first day.","Genesis 1:5","Gen. 1:5"
1,1,1,6,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,1,6,"And God said, Let there be a firmament in the midst of the waters, and let it divide the waters from the waters.","Genesis 1:6","Gen. 1:6"
1,1,1,7,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,1,7,"And God made the firmament, and divided the waters which were under the firmament from the waters which were above the firmament: and it was so.","Genesis 1:7","Gen. 1:7"
1,1,1,8,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,1,8,"And God called the firmament Heaven. And the evening and the morning were the second day.","Genesis 1:8","Gen. 1:8"
1,1,1,9,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,1,9,"And God said, Let the waters under the heaven be gathered together unto one place, and let the dry land appear: and it was so.","Genesis 1:9","Gen. 1:9"
1,1,1,10,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,1,10,"And God called the dry land Earth; and the gathering together of the waters called he Seas: and God saw that it was good.","Genesis 1:10","Gen. 1:10"
1,1,1,11,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,1,11,"And God said, Let the earth bring forth grass, the herb yielding seed, and the fruit tree yielding fruit after his kind, whose seed is in itself, upon the earth: and it was so.","Genesis 1:11","Gen. 1:11"
1,1,1,12,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,1,12,"And the earth brought forth grass, and herb yielding seed after his kind, and the tree yielding fruit, whose seed was in itself, after his kind: and God saw that it was good.","Genesis 1:12","Gen. 1:12"
1,1,1,13,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,1,13,"And the evening and the morning were the third day.","Genesis 1:13","Gen. 1:13"
1,1,1,14,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,1,14,"And God said, Let there be lights in the firmament of the heaven to divide the day from the night; and let them be for signs, and for seasons, and for days, and years:","Genesis 1:14","Gen. 1:14"
1,1,1,15,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,1,15,"And let them be for lights in the firmament of the heaven to give light upon the earth: and it was so.","Genesis 1:15","Gen. 1:15"
1,1,1,16,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,1,16,"And God made two great lights; the greater light to rule the day, and the lesser light to rule the night: he made the stars also.","Genesis 1:16","Gen. 1:16"
1,1,1,17,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,1,17,"And God set them in the firmament of the heaven to give light upon the earth,","Genesis 1:17","Gen. 1:17"
1,1,1,18,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,1,18,"And to rule over the day and over the night, and to divide the light from the darkness: and God saw that it was good.","Genesis 1:18","Gen. 1:18"
1,1,1,19,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,1,19,"And the evening and the morning were the fourth day.","Genesis 1:19","Gen. 1:19"
1,1,1,20,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,1,20,"And God said, Let the waters bring forth abundantly the moving creature that hath life, and fowl that may fly above the earth in the open firmament of heaven.","Genesis 1:20","Gen. 1:20"
1,1,1,21,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,1,21,"And God created great whales, and every living creature that moveth, which the waters brought forth abundantly, after their kind, and every winged fowl after his kind: and God saw that it was good.","Genesis 1:21","Gen. 1:21"
1,1,1,22,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,1,22,"And God blessed them, saying, Be fruitful, and multiply, and fill the waters in the seas, and let fowl multiply in the earth.","Genesis 1:22","Gen. 1:22"
1,1,1,23,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,1,23,"And the evening and the morning were the fifth day.","Genesis 1:23","Gen. 1:23"
1,1,1,24,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,1,24,"And God said, Let the earth bring forth the living creature after his kind, cattle, and creeping thing, and beast of the earth after his kind: and it was so.","Genesis 1:24","Gen. 1:24"
1,1,1,25,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,1,25,"And God made the beast of the earth after his kind, and cattle after their kind, and every thing that creepeth upon the earth after his kind: and God saw that it was good.","Genesis 1:25","Gen. 1:25"
1,1,1,26,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,1,26,"And God said, Let us make man in our image, after our likeness: and let them have dominion over the fish of the sea, and over the fowl of the air, and over the cattle, and over all the earth, and over every creeping thing that creepeth upon the earth.","Genesis 1:26","Gen. 1:26"
1,1,1,27,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,1,27,"So God created man in his own image, in the image of God created he him; male and female created he them.","Genesis 1:27","Gen. 1:27"
1,1,1,28,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,1,28,"And God blessed them, and God said unto them, Be fruitful, and multiply, and replenish the earth, and subdue it: and have dominion over the fish of the sea, and over the fowl of the air, and over every living thing that moveth upon the earth.","Genesis 1:28","Gen. 1:28"
1,1,1,29,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,1,29,"And God said, Behold, I have given you every herb bearing seed, which is upon the face of all the earth, and every tree, in the which is the fruit of a tree yielding seed; to you it shall be for meat.","Genesis 1:29","Gen. 1:29"
1,1,1,30,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,1,30,"And to every beast of the earth, and to every fowl of the air, and to every thing that creepeth upon the earth, wherein there is life, I have given every green herb for meat: and it was so.","Genesis 1:30","Gen. 1:30"
1,1,1,31,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,1,31,"And God saw every thing that he had made, and, behold, it was very good. And the evening and the morning were the sixth day.","Genesis 1:31","Gen. 1:31"
1,1,2,32,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,2,1,"Thus the heavens and the earth were finished, and all the host of them.","Genesis 2:1","Gen. 2:1"
1,1,2,33,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,2,2,"And on the seventh day God ended his work which he had made; and he rested on the seventh day from all his work which he had made.","Genesis 2:2","Gen. 2:2"
1,1,2,34,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,2,3,"And God blessed the seventh day, and sanctified it: because that in it he had rested from all his work which God created and made.","Genesis 2:3","Gen. 2:3"
1,1,2,35,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,2,4,"These are the generations of the heavens and of the earth when they were created, in the day that the Lord God made the earth and the heavens,","Genesis 2:4","Gen. 2:4"
1,1,2,36,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,2,5,"And every plant of the field before it was in the earth, and every herb of the field before it grew: for the Lord God had not caused it to rain upon the earth, and there was not a man to till the ground.","Genesis 2:5","Gen. 2:5"
1,1,2,37,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,2,6,"But there went up a mist from the earth, and watered the whole face of the ground.","Genesis 2:6","Gen. 2:6"
1,1,2,38,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,2,7,"And the Lord God formed man of the dust of the ground, and breathed into his nostrils the breath of life; and man became a living soul.","Genesis 2:7","Gen. 2:7"
1,1,2,39,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,2,8,"And the Lord God planted a garden eastward in Eden; and there he put the man whom he had formed.","Genesis 2:8","Gen. 2:8"
1,1,2,40,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,2,9,"And out of the ground made the Lord God to grow every tree that is pleasant to the sight, and good for food; the tree of life also in the midst of the garden, and the tree of knowledge of good and evil.","Genesis 2:9","Gen. 2:9"
1,1,2,41,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,2,10,"And a river went out of Eden to water the garden; and from thence it was parted, and became into four heads.","Genesis 2:10","Gen. 2:10"
1,1,2,42,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,2,11,"The name of the first is Pison: that is it which compasseth the whole land of Havilah, where there is gold;","Genesis 2:11","Gen. 2:11"
1,1,2,43,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,2,12,"And the gold of that land is good: there is bdellium and the onyx stone.","Genesis 2:12","Gen. 2:12"
1,1,2,44,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,2,13,"And the name of the second river is Gihon: the same is it that compasseth the whole land of Ethiopia.","Genesis 2:13","Gen. 2:13"
1,1,2,45,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,2,14,"And the name of the third river is Hiddekel: that is it which goeth toward the east of Assyria. And the fourth river is Euphrates.","Genesis 2:14","Gen. 2:14"
1,1,2,46,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,2,15,"And the Lord God took the man, and put him into the garden of Eden to dress it and to keep it.","Genesis 2:15","Gen. 2:15"
1,1,2,47,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,2,16,"And the Lord God commanded the man, saying, Of every tree of the garden thou mayest freely eat:","Genesis 2:16","Gen. 2:16"
1,1,2,48,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,2,17,"But of the tree of the knowledge of good and evil, thou shalt not eat of it: for in the day that thou eatest thereof thou shalt surely die.","Genesis 2:17","Gen. 2:17"
1,1,2,49,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,2,18,"And the Lord God said, It is not good that the man should be alone; I will make him an help meet for him.","Genesis 2:18","Gen. 2:18"
1,1,2,50,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,2,19,"And out of the ground the Lord God formed every beast of the field, and every fowl of the air; and brought them unto Adam to see what he would call them: and whatsoever Adam called every living creature, that was the name thereof.","Genesis 2:19","Gen. 2:19"
1,1,2,51,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,2,20,"And Adam gave names to all cattle, and to the fowl of the air, and to every beast of the field; but for Adam there was not found an help meet for him.","Genesis 2:20","Gen. 2:20"
1,1,2,52,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,2,21,"And the Lord God caused a deep sleep to fall upon Adam, and he slept: and he took one of his ribs, and closed up the flesh instead thereof;","Genesis 2:21","Gen. 2:21"
1,1,2,53,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,2,22,"And the rib, which the Lord God had taken from man, made he a woman, and brought her unto the man.","Genesis 2:22","Gen. 2:22"
1,1,2,54,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,2,23,"And Adam said, This is now bone of my bones, and flesh of my flesh: she shall be called Woman, because she was taken out of Man.","Genesis 2:23","Gen. 2:23"
1,1,2,55,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,2,24,"Therefore shall a man leave his father and his mother, and shall cleave unto his wife: and they shall be one flesh.","Genesis 2:24","Gen. 2:24"
1,1,2,56,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,2,25,"And they were both naked, the man and his wife, and were not ashamed.","Genesis 2:25","Gen. 2:25"
1,1,3,57,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,3,1,"Now the serpent was more subtil than any beast of the field which the Lord God had made. And he said unto the woman, Yea, hath God said, Ye shall not eat of every tree of the garden?","Genesis 3:1","Gen. 3:1"
1,1,3,58,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,3,2,"And the woman said unto the serpent, We may eat of the fruit of the trees of the garden:","Genesis 3:2","Gen. 3:2"
1,1,3,59,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,3,3,"But of the fruit of the tree which is in the midst of the garden, God hath said, Ye shall not eat of it, neither shall ye touch it, lest ye die.","Genesis 3:3","Gen. 3:3"
1,1,3,60,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,3,4,"And the serpent said unto the woman, Ye shall not surely die:","Genesis 3:4","Gen. 3:4"
1,1,3,61,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,3,5,"For God doth know that in the day ye eat thereof, then your eyes shall be opened, and ye shall be as gods, knowing good and evil.","Genesis 3:5","Gen. 3:5"
1,1,3,62,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,3,6,"And when the woman saw that the tree was good for food, and that it was pleasant to the eyes, and a tree to be desired to make one wise, she took of the fruit thereof, and did eat, and gave also unto her husband with her; and he did eat.","Genesis 3:6","Gen. 3:6"
1,1,3,63,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,3,7,"And the eyes of them both were opened, and they knew that they were naked; and they sewed fig leaves together, and made themselves aprons.","Genesis 3:7","Gen. 3:7"
1,1,3,64,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,3,8,"And they heard the voice of the Lord God walking in the garden in the cool of the day: and Adam and his wife hid themselves from the presence of the Lord God amongst the trees of the garden.","Genesis 3:8","Gen. 3:8"
1,1,3,65,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,3,9,"And the Lord God called unto Adam, and said unto him, Where art thou?","Genesis 3:9","Gen. 3:9"
1,1,3,66,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,3,10,"And he said, I heard thy voice in the garden, and I was afraid, because I was naked; and I hid myself.","Genesis 3:10","Gen. 3:10"
1,1,3,67,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,3,11,"And he said, Who told thee that thou wast naked? Hast thou eaten of the tree, whereof I commanded thee that thou shouldest not eat?","Genesis 3:11","Gen. 3:11"
1,1,3,68,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,3,12,"And the man said, The woman whom thou gavest to be with me, she gave me of the tree, and I did eat.","Genesis 3:12","Gen. 3:12"
1,1,3,69,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,3,13,"And the Lord God said unto the woman, What is this that thou hast done? And the woman said, The serpent beguiled me, and I did eat.","Genesis 3:13","Gen. 3:13"
1,1,3,70,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,3,14,"And the Lord God said unto the serpent, Because thou hast done this, thou art cursed above all cattle, and above every beast of the field; upon thy belly shalt thou go, and dust shalt thou eat all the days of thy life:","Genesis 3:14","Gen. 3:14"
1,1,3,71,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,3,15,"And I will put enmity between thee and the woman, and between thy seed and her seed; it shall bruise thy head, and thou shalt bruise his heel.","Genesis 3:15","Gen. 3:15"
1,1,3,72,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,3,16,"Unto the woman he said, I will greatly multiply thy sorrow and thy conception; in sorrow thou shalt bring forth children; and thy desire shall be to thy husband, and he shall rule over thee.","Genesis 3:16","Gen. 3:16"
1,1,3,73,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,3,17,"And unto Adam he said, Because thou hast hearkened unto the voice of thy wife, and hast eaten of the tree, of which I commanded thee, saying, Thou shalt not eat of it: cursed is the ground for thy sake; in sorrow shalt thou eat of it all the days of thy life;","Genesis 3:17","Gen. 3:17"
1,1,3,74,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,3,18,"Thorns also and thistles shall it bring forth to thee; and thou shalt eat the herb of the field;","Genesis 3:18","Gen. 3:18"
1,1,3,75,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,3,19,"In the sweat of thy face shalt thou eat bread, till thou return unto the ground; for out of it wast thou taken: for dust thou art, and unto dust shalt thou return.","Genesis 3:19","Gen. 3:19"
1,1,3,76,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,3,20,"And Adam called his wife's name Eve; because she was the mother of all living.","Genesis 3:20","Gen. 3:20"
1,1,3,77,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,3,21,"Unto Adam also and to his wife did the Lord God make coats of skins, and clothed them.","Genesis 3:21","Gen. 3:21"
1,1,3,78,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,3,22,"And the Lord God said, Behold, the man is become as one of us, to know good and evil: and now, lest he put forth his hand, and take also of the tree of life, and eat, and live for ever:","Genesis 3:22","Gen. 3:22"
1,1,3,79,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,3,23,"Therefore the Lord God sent him forth from the garden of Eden, to till the ground from whence he was taken.","Genesis 3:23","Gen. 3:23"
1,1,3,80,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,3,24,"So he drove out the man; and he placed at the east of the garden of Eden Cherubims, and a flaming sword which turned every way, to keep the way of the tree of life.","Genesis 3:24","Gen. 3:24"
1,1,4,81,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,4,1,"And Adam knew Eve his wife; and she conceived, and bare Cain, and said, I have gotten a man from the Lord.","Genesis 4:1","Gen. 4:1"
1,1,4,82,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,4,2,"And she again bare his brother Abel. And Abel was a keeper of sheep, but Cain was a tiller of the ground.","Genesis 4:2","Gen. 4:2"
1,1,4,83,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,4,3,"And in process of time it came to pass, that Cain brought of the fruit of the ground an offering unto the Lord.","Genesis 4:3","Gen. 4:3"
1,1,4,84,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,4,4,"And Abel, he also brought of the firstlings of his flock and of the fat thereof. And the Lord had respect unto Abel and to his offering:","Genesis 4:4","Gen. 4:4"
1,1,4,85,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,4,5,"But unto Cain and to his offering he had not respect. And Cain was very wroth, and his countenance fell.","Genesis 4:5","Gen. 4:5"
1,1,4,86,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,4,6,"And the Lord said unto Cain, Why art thou wroth? and why is thy countenance fallen?","Genesis 4:6","Gen. 4:6"
1,1,4,87,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,4,7,"If thou doest well, shalt thou not be accepted? and if thou doest not well, sin lieth at the door. And unto thee shall be his desire, and thou shalt rule over him.","Genesis 4:7","Gen. 4:7"
1,1,4,88,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,4,8,"And Cain talked with Abel his brother: and it came to pass, when they were in the field, that Cain rose up against Abel his brother, and slew him.","Genesis 4:8","Gen. 4:8"
1,1,4,89,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,4,9,"And the Lord said unto Cain, Where is Abel thy brother? And he said, I know not: Am I my brother's keeper?","Genesis 4:9","Gen. 4:9"
1,1,4,90,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,4,10,"And he said, What hast thou done? the voice of thy brother's blood crieth unto me from the ground.","Genesis 4:10","Gen. 4:10"
1,1,4,91,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,4,11,"And now art thou cursed from the earth, which hath opened her mouth to receive thy brother's blood from thy hand;","Genesis 4:11","Gen. 4:11"
1,1,4,92,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,4,12,"When thou tillest the ground, it shall not henceforth yield unto thee her strength; a fugitive and a vagabond shalt thou be in the earth.","Genesis 4:12","Gen. 4:12"
1,1,4,93,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,4,13,"And Cain said unto the Lord, My punishment is greater than I can bear.","Genesis 4:13","Gen. 4:13"
1,1,4,94,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,4,14,"Behold, thou hast driven me out this day from the face of the earth; and from thy face shall I be hid; and I shall be a fugitive and a vagabond in the earth; and it shall come to pass, that every one that findeth me shall slay me.","Genesis 4:14","Gen. 4:14"
1,1,4,95,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,4,15,"And the Lord said unto him, Therefore whosoever slayeth Cain, vengeance shall be taken on him sevenfold. And the Lord set a mark upon Cain, lest any finding him should kill him.","Genesis 4:15","Gen. 4:15"
1,1,4,96,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,4,16,"And Cain went out from the presence of the Lord, and dwelt in the land of Nod, on the east of Eden.","Genesis 4:16","Gen. 4:16"
1,1,4,97,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,4,17,"And Cain knew his wife; and she conceived, and bare Enoch: and he builded a city, and called the name of the city, after the name of his son, Enoch.","Genesis 4:17","Gen. 4:17"
1,1,4,98,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,4,18,"And unto Enoch was born Irad: and Irad begat Mehujael: and Mehujael begat Methusael: and Methusael begat Lamech.","Genesis 4:18","Gen. 4:18"
1,1,4,99,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,4,19,"And Lamech took unto him two wives: the name of the one was Adah, and the name of the other Zillah.","Genesis 4:19","Gen. 4:19"
1,1,4,100,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,4,20,"And Adah bare Jabal: he was the father of such as dwell in tents, and of such as have cattle.","Genesis 4:20","Gen. 4:20"
1,1,4,101,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,4,21,"And his brother's name was Jubal: he was the father of all such as handle the harp and organ.","Genesis 4:21","Gen. 4:21"
1,1,4,102,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,4,22,"And Zillah, she also bare Tubal-cain, an instructer of every artificer in brass and iron: and the sister of Tubal-cain was Naamah.","Genesis 4:22","Gen. 4:22"
1,1,4,103,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,4,23,"And Lamech said unto his wives, Adah and Zillah, Hear my voice; ye wives of Lamech, hearken unto my speech: for I have slain a man to my wounding, and a young man to my hurt.","Genesis 4:23","Gen. 4:23"
1,1,4,104,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,4,24,"If Cain shall be avenged sevenfold, truly Lamech seventy and sevenfold.","Genesis 4:24","Gen. 4:24"
1,1,4,105,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,4,25,"And Adam knew his wife again; and she bare a son, and called his name Seth: For God, said she, hath appointed me another seed instead of Abel, whom Cain slew.","Genesis 4:25","Gen. 4:25"
1,1,4,106,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,4,26,"And to Seth, to him also there was born a son; and he called his name Enos: then began men to call upon the name of the Lord.","Genesis 4:26","Gen. 4:26"
1,1,5,107,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,5,1,"This is the book of the generations of Adam. In the day that God created man, in the likeness of God made he him;","Genesis 5:1","Gen. 5:1"
1,1,5,108,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,5,2,"Male and female created he them; and blessed them, and called their name Adam, in the day when they were created.","Genesis 5:2","Gen. 5:2"
1,1,5,109,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,5,3,"And Adam lived an hundred and thirty years, and begat a son in his own likeness, after his image; and called his name Seth:","Genesis 5:3","Gen. 5:3"
1,1,5,110,"Old Testament",Genesis,"The Old Testament","The First Book of Moses called Genesis","","",OT,Gen.,ot,gen,5,4,"And the days of Adam after he had begotten Seth were eight hundred years: and he begat sons and daughters:","Genesis 5:4","Gen. 5:4"
